Giá,Khoảng_giá_min,Khoảng_giá_max,Thương_hiệu,Dòng_xe,Số_Km_đã_đi,Loại_xe,Dung_tích_xe,Xuất_xứ,Tuổi_đời_xe,Km_per_Year,Text_Raw,is_hqcn,is_nhap_y,is_abs,is_smartkey,is_vip_plate,is_zin,is_chinh_chu,Giá_Dự_Đoán,Residuals
13500000.0,9.61 tr,11.28 tr,Honda,Dream,12000,Xe số,50 - 100 cc,Nhật Bản,26,444.44444444444446,future 1 đời 2000 xe cọp nhà dư dùng e giao lưu con tâm huyết xe future 1 đời 2000 nhập thái nguyên con xe giấy tờ đầy đủ xe đầu nồi chưa hề đụng chạm zin nguyên bản cả áo theo xe từ trc đến giờ máy cực chất im hơn xe hơi đời mới êm hơn tủ lạnh xe biển víp víp lưu ý giá tốt nên ko bớt ae mua dc hả gọi khỏi mất thời gian,0,1,0,0,0,1,0,13074036.670113929,425963.3298860714
12000000.0,16.71 tr,19.62 tr,Honda,Dream,80000,Xe số,50 - 100 cc,Nhật Bản,28,2758.620689655173,bán xe super dream đời đầu cần bán xe super dream đời đầu như hình biển số tphcm xe minh đang sử dụng đề đèn kèn xi nhan hđ đủ máy êm mạnh thích họp ae mua đi làm hoặc dọn kiểng bán tại nhà giao cavet gốc bao tranh chấp có bớt cafe cho ae vui vẻ,0,0,0,0,0,0,0,11952848.734279973,47151.26572002657
29000000.0,23.78 tr,27.91 tr,Honda,Air Blade,16500,Tay ga,100 - 175 cc,Việt Nam,7,2062.5,honda air blade 125 2019 xe nha một đời chủ xe sử dụng khóa smarkey nước sơn zin kg dậm tút máy zin nổ êm thì thầm ace mua về chỉ sử dụng giấy tờ công chứng nhanh gọn lẹ ace cần dt nhé,0,0,0,0,0,1,0,24821495.65200561,4178504.347994391
6000000.0,5.28 tr,6.2 tr,Piaggio,Vespa,29113,Tay ga,100 - 175 cc,Việt Nam,16,1712.529411764706,vespa lx 125i date 2010 trắng đen vespa lx 125i date 2010 trắng đen đăng kí 2010 biển số 70s2 0491,0,0,0,0,0,0,0,8006559.964305841,-2006559.9643058414
25000000.0,20.16 tr,23.67 tr,Suzuki,Satria,31334,Tay côn/Moto,100 - 175 cc,Việt Nam,7,3916.75,satria f150 xe đời 2019 chính chủ audo 31k km mình cần bán xe chính chủ nhé ae satria f150 mâm x1r vỏ michelin pô zin móc họng zin mở cổ titan heo trước adlin mod frando kim phum rsx lộc gió kn các phụ kiện lặc vặc còn lại như ảnh giá thương lượng ae nhé xem xe báo trước vì xe đang để dưới quê cảm ơn ae,0,0,0,0,0,1,1,23662025.911772456,1337974.088227544
8500000.0,7.87 tr,9.24 tr,Honda,Lead,32000,Tay ga,100 - 175 cc,Nhật Bản,14,2133.333333333333,xe nhà chính chủ bán cho ac cần lh xe chính chủ ít đi bán cho ac cần lh,0,0,0,0,0,0,1,10541540.653864278,-2041540.6538642775
25000000.0,10.08 tr,11.83 tr,Honda,Dream,19000,Xe số,100 - 175 cc,Thái Lan,10,1727.2727272727273,cần nhường lại xe supe dream 110cc xe nhà đi còn rất mới bảo dưỡng hàng tháng đi nhẹ tiết kiệm xăng xe bản kỷ niệm mới thay vỏ michelin xe đủ phụ kiện 2 kiến 2 chìa sang tên 1 nốt nhạc bs saigon,0,0,0,0,0,0,0,18120589.78082436,6879410.2191756405
26999999.0,15.19 tr,17.83 tr,Honda,Air Blade,65000,Tay ga,100 - 175 cc,Nhật Bản,12,5000.0,airblade 125 full brt salaya chia tay đam mê ab 125 đã dọn full trong ngoài brt malaysia full salaya mâm crom smk và nhiều thứ khác do muốn đổi sang fu led để dọn nên ra đi tâm huyết xe đang ở sg ai thực sự đam mê thì ib nhé giá có thương lượng,0,0,0,1,0,0,0,13454355.93913702,13545643.06086298
8800000.0,7.25 tr,8.51 tr,Yamaha,Sirius,60000,Xe số,100 - 175 cc,Nhật Bản,14,4000.0,thanh lý xe sirius xe nhà dùng để chật cần bán con sirut đời 2012 máy móc êm nguyên zin bánh đúc nguyên cặp kèm cặp vỏ mới thay đèn còi xi nhan đầy đủ giấy tờ cà vẹt đầy đủ anh em nào thích chốt lẹ,0,1,0,0,0,1,0,6231142.768500347,2568857.2314996533
4500000.0,4.21 tr,4.94 tr,Suzuki,Hayate,30000,Tay ga,100 - 175 cc,Nhật Bản,14,2000.0,hayate 125fi mình cần đổi xe nên để lại ae cần dùng máy móc điện đèn đề ok gtdd,0,0,0,0,0,0,0,5058548.143733562,-558548.143733562
139000000.0,109.65 tr,128.72 tr,Honda,SH,20000,Tay ga,100 - 175 cc,Nước khác,14,1333.3333333333333,sh 150i cuối 2012 chính chủ nữ đứng tên xe cọp mình cần bán xe sh mẫu ý biển số dễ thương 59f1 253 99 việt kiều sm 5069 xe đăng ký cuối năm 2012 xe máy móc bao zin 100 bán để lấy tiền đổi xe ô tô xe mới đi 20 000km dàn ốc còn bảy màu xe đẹp long lanh xe nữ đi chính chủ bà xã mình đứng tên công chứng ngay trong ngày cho người mua vì xe giá trị cao nên nhà mình giữ rất kỹ lâu lâu cuối tuần bà xã mới ra đi xe mới bóc keo rất đẹp ace mua về chỉ việc đổ xăng đi không phải làm gì nữa anh chị em đi xem xe dẫn theo thợ để kiểm tra và thử xe nhé mua bán tại nhà mình ở đường thống nhất quận gò gần siêu thị lotte mart xe đăng ký cuối 2012 xe 2 thắng đĩa phụ tùng theo xe kính chắn gió zin theo xe kính chiếu hậu zin theo xe chưa lắp còn trong hộp xốp 02 chìa khóa zin theo xe của italy 02 vỏ dunlop còn gai gió theo xe của italy bớt cho anh chị em chút lộc lấy hên xem xe tại nhà mình ở quận gò vấp mình làm việc văn phòng nếu anh chị em nhắn tin trong giờ hành chính thì tối về mình sẽ trả lời cám ơn anh chị em đã xem tin,0,1,0,0,0,1,1,193073333.33333334,-54073333.33333334
13800000.0,10.03 tr,11.77 tr,Honda,Wave,200000,Xe số,50 - 100 cc,Nhật Bản,23,8333.333333333334,wave alpha 2003 zin full xe máy zin chưa rớt ace cần mua lh e cầm đồ thanh lí btc ạ,0,0,0,0,0,1,0,10608172.686940566,3191827.3130594343
45000000.0,41.4 tr,48.6 tr,Kawasaki,W175,14000,Tay côn/Moto,100 - 175 cc,Thái Lan,6,2000.0,kawasaki w175 năm 2020 màu đen 90 chính chủ kawasaki 175 màu đen 2020 xe còn mới chính chủ biển số tphcm,0,0,0,0,0,0,1,31827155.27480705,13172844.72519295
8500000.0,6.48 tr,7.61 tr,Yamaha,Sirius,100000,Xe số,100 - 175 cc,Việt Nam,16,5882.35294117647,bán xe sirius xe không chính chủ bao tranh chap xe toàn bộ còn zin theo xe,0,0,0,0,0,1,1,7265042.967399675,1234957.0326003246
16500000.0,17.25 tr,20.25 tr,Honda,Dream,87000,Xe số,50 - 100 cc,Thái Lan,32,2636.3636363636365,ba n xe chi nh chu xe chi nh chu câ n ba n honda deam lu n xe sưu tâ m chu m mê n xe đô zin 99 ca c chư c năng co n sư du ng tô t ma y êm sơn bo ng ba n la i cho ae đi cafe bao công chư ng sang tên hoă c u y quyê n,0,0,0,0,0,1,0,17379631.062358174,-879631.0623581745
48800000.0,36.61 tr,42.98 tr,Piaggio,Vespa,2222,Tay ga,100 - 175 cc,Nước khác,8,246.88888888888889,vespa sprtin loại xe vespa sprtin ae trả trước 60 xe lấy xe về chạy date 2018 màu sắc hồng pink odo 22k bs 59x3 30703 gánh cam kết máy móc nguyên zin bao chưa đụng chạm bất cứ thứ gì bảo hành máy móc 6th điện lửa sạc 3th bình acquy 2th hỗ trợ sang tên rút hồ sơ nếu quý khách có yêu cầu hỗ trợ trực tiếp cửa hàng hoặc qua ngân hàng địa chỉ sdt 45a2 nguyễn thượng hiền p5 quận bình thạnh hỗ trợ vận chuyển cho ae các tỉnh,0,1,0,0,0,1,0,29411094.482427813,19388905.517572187
28000000.0,,,Honda,CD,28000,Tay côn/Moto,100 - 175 cc,Nhật Bản,20,1333.3333333333333,cd độ bmw cần bán xe cd độ bmw xe nhạy nổ máy êm a e cần alo mình,0,0,0,0,0,0,0,12050183.94283263,15949816.05716737
11800000.0,8.59 tr,10.08 tr,Piaggio,Vespa,36000,Tay ga,100 - 175 cc,Không rõ,14,2400.0,bán vespa lx ie 125 2012 trùm mền mới 98 bstp xe rất cứng cáp sơn zin 100 đủ chìa khoá 2 kính zin theo xe máy xe mạnh cực êm nguyên zin 100 cặp vỏ xe rất mới xe mới lột keo đẹp như mới chính chủ mua bán làm giấy tờ phòng công chứng,0,0,0,0,0,1,1,13011834.173262367,-1211834.173262367
41000000.0,33.65 tr,39.5 tr,Honda,Air Blade,18000,Tay ga,100 - 175 cc,Việt Nam,4,3600.0,bán xe airblade 150 đăng ký 2022 bán xe air blade 150 đăng ký năm 2022 chính chủ uỷ quyền mua bán đều được xe sử dụng kỹ odo 18000 máy móc nguyên bản chạy êm bảo dưỡng mỗi tháng,0,1,0,0,0,1,1,38959794.44937328,2040205.5506267175
21000000.0,23.57 tr,27.68 tr,Honda,Dream,2000,Xe số,100 - 175 cc,Nhật Bản,4,400.0,cần bán xe bstp 9c cần bán xe mới dọn từ trong ra ngoài bstp 9c,0,0,0,0,0,0,0,16518221.346386023,4481778.653613977
7900000.0,6.77 tr,7.94 tr,Honda,Wave,3000,Xe số,100 - 175 cc,Việt Nam,18,157.89473684210526,wave honda 2008 gtdd bs 60 cần bán honda wave 100 đời 2008 giấy tờ đầy đủ e viết giấy bán bao tranh chấp tại nhà bs 60 xe đẹp máy mạnh êm máy ko độ dàn áo mới tinh căm đùm niềng e mới thay sáng ngời giá 7tr900 xem xe tại phà cát lái,0,0,0,0,0,0,0,8683933.765620213,-783933.765620213
15000000.0,16.04 tr,18.83 tr,Honda,Winner,26000,Tay côn/Moto,100 - 175 cc,Không rõ,7,3250.0,cần bán winner v1 pxl nhẹ bstp 2 2019 mình cần bán lại chiếc winner v1 bstp đăng ký lần đầu 2 2019 bán giao cavet và bộ hồ sơ ủy quyền cũ của cửa hàng và giấy mua bán xe có vô ít đồ chơi thông tin cụ thể tấm thứ 3 nha mng giá còn thương lượng nha,0,1,0,0,0,0,0,17454644.301678363,-2454644.3016783632
6700000.0,6.33 tr,7.43 tr,Yamaha,Sirius,50000,Xe số,50 - 100 cc,Thái Lan,18,2631.5789473684213,sirius thái 2008 bs93 kiểng chế độ cũ xe điện đề còi đầy đủ xe kiểng chế độ cũ máy móc êm ru giá 6tr700k xem xe q7,0,0,0,0,0,0,0,6199784.146235041,500215.8537649587
12000000.0,13.84 tr,16.25 tr,Yamaha,Janus,300000,Tay ga,100 - 175 cc,Việt Nam,8,33333.333333333336,cần bán janus 125fi 2018 bảng smartkey xe màu xám ánh tím ngọc trai nam nữ đi đều đc biển số tỉnh,0,0,0,1,0,0,0,14112565.990497239,-2112565.990497239
10500000.0,10.02 tr,11.76 tr,Honda,Air Blade,50000,Tay ga,100 - 175 cc,Nhật Bản,15,3125.0,air balde 2011 bstp mới đổi xe mới cần bán xe air balde bstp chạy đã lâu xe còn đẹp như hình mày móc zin êm về ko tốn đồng nào xe bán tại nhà bao tranh chấp chọn đời,0,0,0,0,0,1,0,10914018.254533034,-414018.2545330338
3700000.0,4.18 tr,4.9 tr,Suzuki,Hayate,6789,Tay ga,100 - 175 cc,Nhật Bản,14,452.6,bán gấp suzuki hayate 125 bstp cần bán gấp xe hayate bstp gtdd năm 2012 xe hoạt động bình thường xe hao xăng ae mua về canh xăng lại là chạy ok alo mình không được thì để lại tin nhắn mình trả lời lại liền,0,0,0,0,0,0,0,5058548.143733562,-1358548.143733562
30000000.0,17.23 tr,20.23 tr,Piaggio,Vespa,48000,Tay ga,100 - 175 cc,Không rõ,12,3692.307692307693,xe vespa piaggio lxv125 chính chủ ít đi thanh lý chính chủ ít đi thanh lý xe vespa piaggio lxv 125 3vi e chỉ 30triệu chưa tới phân nửa giá lúc mua 88triệu xe còn mới 80 máy móc siêu mạnh chạy rất êm khỏe mượt xe dáng phong cách thanh lịch quý phái cổ điển giá siêu mềm rẻ giá rẻ hơn cả vision nhưng mang tầng lớp đẳng cấp sang trọng thượng lưu liên hệ mua tại 178 nguyễn oanh p17 gò vấp,0,1,0,0,0,0,1,17414634.742560495,12585365.257439505
57000000.0,59.97 tr,70.4 tr,Honda,SH Mode,0,Tay ga,100 - 175 cc,Nước khác,1,0.0,sh mode125i date 2025 trả trước 5 triệu sh mode 125i bản cbs hiện trạng xe mới 100 chưa qua sử dụng hỗ trợ gói góp lãi suất ưu đãi của 5 tổ chức tín dụng ngân hàng nhà nước lãi suất giao động từ 0 9 tháng hỗ trợ trả trước chỉ từ 10 20 giá trị xe chỉ từ 5triệu nhận xe hỗ trợ lặp đặt phụ kiện giảm giá 50 hỗ trợ ship xe trong bán kính 5km ngoài ra còn nhiều quà tặng ưu đãi hấp dẫn khác như mũ nón áo mưa bhxm phiếu nhớt hỗ trợ giá góp ưu đãi cho hssv công nhân viên chức forwork z l cửa hàng xe máy nhập khẩu hóc môn địa chỉ 597 nguyễn ảnh thủ hiệp thành quận 12 hcm gần ngã 3 đông quang đối diện cây xăng phương minh luân,0,0,0,0,0,0,0,65057015.87301587,-8057015.873015873
11500000.0,15.61 tr,18.32 tr,Honda,Dream,18000,Xe số,50 - 100 cc,Nhật Bản,27,642.8571428571429,xe đrem thái chính hiệu hàng nhập nguyên chiếc gia đình dư sài cần bán cho anh chị chiếc xe đrem thái đời đầu nhập nguyên chiếc từ nhật không phải hàng 3 cục xe máy số cực êm dàn áo anh chị về phải giọn sơ lại hoặc đễ vậy đi làm ok em bán giá rẻ cho anh chị nào có nhu cầu liên hệ ngay cho em đễ xem xe em bớt xíu lộc lá cho anh chị lấy về giọn đi ạ cảm ơn anh chị xem tin,0,1,0,0,0,0,0,10598161.055390568,901838.9446094315
100000000.0,21.52 tr,25.27 tr,Honda,Spacy,30000,Tay ga,100 - 175 cc,Nhật Bản,19,1500.0,xe spacy nhật 2007 chính chủ xe đẹp mình xuất ngoại cần bán có thể qua tận nhà xem xe chính chủ,0,0,0,0,0,0,1,52112912.26517213,47887087.73482787
11000000.0,16.88 tr,19.82 tr,Honda,Dòng khác,12345,Xe số,100 - 175 cc,Nhật Bản,11,1028.75,wave rsx fi wave rsx fi máy êm mạnh ốc áo salaya tiết kiệm xăng bán hoặc giao lưu xe khác 09 chủ ạ có giấy công chứng của chủ cũ,0,0,0,0,0,0,0,10532636.137611587,467363.8623884134
8500000.0,9.06 tr,10.64 tr,Honda,Air Blade,500,Tay ga,100 - 175 cc,Nhật Bản,14,33.333333333333336,ab 2012 ab không chính chủ vỏ hơi xấu máy êm 2012,0,0,0,0,0,0,1,10556191.545534821,-2056191.5455348212
45000000.0,32.75 tr,38.45 tr,Honda,Lead,13000,Tay ga,100 - 175 cc,Việt Nam,4,2600.0,lead 125 4val 2022 có đồ chơi lead 125 4val 2022 có đồ chơi odo 13000km bstp chính chủ 59m2 758 89 đủ 2 khoá 2 gương máy móc nguyên zin áo new bản black edition đã up 1 số món mâm sau 12in zoomerx chế 1tr9 vỏ michelin city grip 2 1tr8 phuộc profender series flash 2tr6 pha zhipat 1tr1 cùm tăng active type 2 2tr2 bao tay active gù spirit beast 250k cặp tay dầu tay côn rcb 800k heo dầu nissin thái 1tr3 dây dầu allegri chính hãng italy 800k đĩa tq6 220mm 900k lọc gió hurricane 850k canh bánh trước gtr 580k gác chân revolution 900k lót chông nghiêng gtr 550k móc treo spirit beast 290k lẫy cốp spirit beast 180k cổ titan lớn form trơn 1tr2 lót sàn h2c 400k full ốc titan 1tr2,0,1,0,0,0,1,1,37142609.3727558,7857390.627244197
4500000.0,18.09 tr,21.23 tr,Honda,Wave,100000,Xe số,100 - 175 cc,Trung Quốc,26,3703.703703703704,wave tq gtdd bs tp nhà dư cần bán wave tq máy hơi kêu nhưng chạy còn ngon bs tp gtdd,0,0,0,0,0,0,0,4519342.898484608,-19342.89848460816
59000000.0,44.64 tr,52.4 tr,Honda,SH,48000,Tay ga,100 - 175 cc,Mỹ,20,2285.714285714286,honda shi 150 2006 đỏ đen cần bán shi 150 đời 2006 úp áo 2010 1 đĩa tình trạng xe đẹp ko trầy máy móc zin êm chính chủ công chứng sang tên giá 59 triệu xem xe quận gò vấp,0,0,0,0,0,1,1,44740500.0,14259500.0
4200000.0,4.21 tr,4.94 tr,Suzuki,Hayate,75000,Tay ga,100 - 175 cc,Nhật Bản,14,5000.0,xe mạnh chạy bền mình cần đổi xe số mới nên bán con xe này dung tich 125cm3 mình vẫn đang sử dụng hằng ngày đầu năm đã bảo trì thay 2 bộ vỏ xe mới thay nhớt máy motul loại tốt motul scooter power le 5w40 0 8l máy móc còn nguyên zin chưa tháo không xì nhớt mọi thứ đều hoạt động bình thường giấy tờ đầy đủ xe này trước mình mua lại nên ko chính chủ ace nào muốn mua thì liên hệ zalo giúp mình trong giờ hành chính nha xem xe ban ngày 7h30 18h xem xe tại thủ đức đoạn lê văn chí sau 18h30 thì xem xe tại bình thạnh gần cầu bình triệu ace có xe số dòng đời 2018 trở lại máy móc zin xe còn 90 trở lên muốn bán trao đổi thì nhắn mình thiếu mình bù thêm nha cảm ơn tất cả mn đã xem tin thanks all,0,0,0,0,0,1,1,6794349.910665345,-2594349.9106653454
8000000.0,6.97 tr,8.19 tr,Yamaha,Sirius,300000,Xe số,Trên 175 cc,Việt Nam,11,25000.0,cần bán xe như hình máy móc im ru xe máy móc êm ru xe đang đi bản số tỉnh,0,0,0,0,0,0,0,26403527.975017745,-18403527.975017745
29500000.0,27.45 tr,32.22 tr,Honda,Lead,35500,Tay ga,100 - 175 cc,Việt Nam,6,5071.428571428572,cần ra đi xe lead xe chính chủ nữ chạy bao test bao sang tên xe zin chưa chạm odo 35 500km,0,0,0,0,0,1,1,30138825.986027185,-638825.9860271849
62000000.0,55.2 tr,64.8 tr,Honda,SH,8888,Tay ga,100 - 175 cc,Nhật Bản,9,888.8,bán sh 125 2017 9 chủ công chứng bán sh 125 2017 9 chủ mua bán công chứng xe vô đồ hơ nhiều đồ zin con anh em mua mình cho luôn thích nhắc máy lên aloo em,0,0,0,0,0,1,0,72667903.05250303,-10667903.052503034
2200000.0,,,SYM,Dòng_Khác,54276,Tay ga,50 - 100 cc,Nước khác,14,3618.4,cần bán xe bị hu cố tháng trước e mới mua xe con e đi học vì kẹt đi làm ko đưa rước được ít có thời gian nghĩ nếu đủa rước hoài nó hôm nay té xe hư đầu xe e cần bán mua chiếc xe đạp điện cho nó đi ace có nhu cầu mua về sửa cổ xe công chan ba bể dè xe xe có cavet đầy đủ nhé,0,0,0,0,0,0,0,5470123.095793768,-3270123.095793768
3200000.0,7.27 tr,8.54 tr,Honda,Wave,42307,Xe số,50 - 100 cc,Trung Quốc,19,2115.35,bán xe wave giá rẻ bán xe wave như hình bình đề đầy đủ máy êm giấy tờ đầy đủ ai cần liên hệ tuấn sdt 0chin0 chin 4 hai 0 sau nam 8 q gò vấp,0,0,0,0,0,0,0,4259062.860085757,-1059062.8600857574
15000000.0,13.6 tr,15.96 tr,Honda,Air Blade,68977,Tay ga,100 - 175 cc,Không rõ,13,4926.928571428572,cần bán airblade 2013 nhà dư nên cần bán ab mua 2013 xe 125cc màu đỏ trắng đen máy còn nguyên chỉ sửa vặt chứ chưa rã máy xe chính chủ có cavet đầy đủ biển số thành phố xem xe gdtt tại q8 lh a trường,0,0,0,0,0,0,1,10884711.366280494,4115288.6337195057
16500000.0,11.44 tr,13.43 tr,Honda,Blade,1803,Xe số,100 - 175 cc,Việt Nam,7,225.375,pass xe máy số pass xe do k còn nhu cầu sử dụng mới đi còn mới,0,0,0,0,0,0,0,11911649.422546925,4588350.577453075
89000000.0,,,Kawasaki,Z1000,123456,Tay côn/Moto,Trên 175 cc,Nhật Bản,14,8230.4,z1000 nhượng lại đam mê cho ae chơi tiếp z1000 2012 máy móc zin xe đẹp mới full vệ sinh bảo dưỡng kim phun họng nạp bơm xăng lọc xăng thay mới xe trong tình trạng hoàn hảo cực ngon,0,0,0,0,0,1,0,114419046.60323063,-25419046.603230625
2900000.0,7.47 tr,8.77 tr,Yamaha,Nouvo,1000,Tay ga,100 - 175 cc,Không rõ,11,83.33333333333333,xe dư cần bán xe dư e cần thanh lý giấy tờ đầy đủ,0,1,0,0,0,0,0,9140767.08665558,-6240767.0866555795
1750000.0,3.06 tr,3.59 tr,SYM,Attila,10,Tay ga,100 - 175 cc,Việt Nam,17,0.5555555555555556,xe attila xe giấy tờ đầy đủ biển số tp hcm quận q7 ra khói,0,0,0,0,0,0,0,4679409.8201642735,-2929409.8201642735
10300000.0,7.21 tr,8.46 tr,Honda,Wave,35000,Xe số,100 - 175 cc,Nhật Bản,19,1750.0,xe nha di đổi xe cần bán xe wave s tinh trang con mới xe dang keo chưa lột xe thay nhớt dinh ky may êm biển số tp giay tờ day đủ btc mua bán tại nhà ace yên tâm,0,0,0,0,0,0,0,8670669.391445216,1629330.6085547842
31500000.0,27.65 tr,32.46 tr,Honda,SH Mode,60000,Tay ga,100 - 175 cc,Việt Nam,11,5000.0,sh mode chính chủ cần bán xe nhà sử dụng chính chủ ký giấy máy êm chưa qua sửa chửa mua bán chính chủ ký giấy,0,1,0,0,0,0,1,30989884.737072393,510115.2629276067
18500000.0,9.07 tr,10.65 tr,Honda,PS,35000,Tay ga,100 - 175 cc,Việt Nam,19,1750.0,tay ga ps lớn tuổi ko còn sử dụng nữa nhượng lại cho ace nào có nhu cầu xe máy móc êm bstp chính chủ công chứng fix cafe cho ace nào mau le,0,0,0,0,0,0,1,10756870.110450381,7743129.889549619
49550000.0,,,Yamaha,Dòng_Khác,11000,Tay ga,100 - 175 cc,Nước khác,9,1100.0,xe tay ga 155 nmx indo nhập đu 11000km mới 95 cần bán xe tay ga indo nhập 155 phân khối đi được 11 000 km xe mới 95 giá thương lượng,0,0,0,0,0,0,0,16830221.327696893,32719778.672303107
13000000.0,11.74 tr,13.78 tr,Honda,Wave,1234,Xe số,100 - 175 cc,Việt Nam,22,53.65217391304348,wave anpha biển tp nhà dư dùng nhà ít đi tới nên cần bán 1 xe wave anpha honda biển tp như hình xe 09c dàn áo sáng đẹp ko bể vỡ dàn chân cứng nói chung xe còn đẹp lắm xe vẫn còn cặp kiếng zin xổ bảo hành đồ xửa xe theo xe còn đủ máy móc êm ru dòng wave anpha này bền lắm cảm ơn,0,0,0,0,0,1,0,11683124.16189034,1316875.838109661
17999999.0,13.97 tr,16.4 tr,Honda,Dream,8888,Xe số,50 - 100 cc,Thái Lan,30,286.7096774193548,cần bán xe dream còn đẹp 1 chủ từ đầu cần bán con honda dream chín chủ mua mới từ đầu đời 1996 xe của bà chị để để chật nhà xe của hai vợ chồng mua từ thuở ấy hôm nay lớn tuổi không đi nữa nên chia sẽ lại đam mê cho những người cần xe liền lạc đồ zin củng còn nhiều a e coi hình thấy hộp nhản hay đam mê mua về sửa sang lại theo ý mình ký ủy quyền hay sang tên điều được ạ coi xe tại nhà cám ơn a e coi tin,0,1,0,0,0,1,0,23250120.54169885,-5250121.541698851
22000000.0,19.2 tr,22.55 tr,Yamaha,Freego,14900,Tay ga,100 - 175 cc,Nhật Bản,5,2483.333333333333,xe feego s smartkey đời 2021đã lên đồ 4tr5 mới 98 dư dùng ít đi cần bán em feego s bản smartkey abs số kmđã đi 14900km xe còn rất mới khoảng 98 xe đã lên full đồ chơi cho vừa ý khoảng 4tr550k anh em mua về chỉ có chạy thôi chứ không làm thêm gì nữa đồ lên cho xe bao gồm thay phuột sau zin quá cứng bằng phuột shmod giá 1tr gắn thêm dè chắn bùn giá 200k thay đèn demi dây tóc bằng đèn led gắn thêm móc treo đồ tổng 150k gắn thêm cặp đèn trợ sáng led bi cầu giá 1tr500k lên niệm yên xe và thay da yên xịn 700k làm thêm 1 chìa khóa smartkey giá 1tr anh em mua về chỉ dùng thôi lưu ý chỉ bán cho người mua về sử dụng miễn tiếp cò lái nhé xe chính chủ biển số tphcm lh anh khánh,0,1,1,1,0,1,1,24788697.21172007,-2788697.2117200717
12000000.0,9.06 tr,10.64 tr,Honda,Air Blade,40987,Tay ga,100 - 175 cc,Việt Nam,14,2732.4666666666667,honda chính chủ xe tư nhân chính chủ đăng tin dư dùng bán lại cho a e có nhu cầu sử dụng xe đẹp máy êm như chó thở lh hệ nhanh để có giá,0,0,0,0,0,0,1,10545321.115540912,1454678.8844590876
10200000.0,6.78 tr,7.96 tr,Honda,Wave,68236,Xe số,50 - 100 cc,Nhật Bản,17,3790.8888888888887,bán wave rsx100 chính chủ bstp xe nhà còn đẹp không có nhu cầu nữa nên bán lại xe nhập thái đời đầu đầu et máy rất êm chạy nhẹ như xe điện bánh mâm thắng đĩa theo xe dàn áo tem zin theo xe không gãy bể cặp vỏ maxxis mới thay bstp chính chủ công chứng ủy quyền sang tên điều được cả ai có nhu cầu gọi sđt nha cảm ơn a e chợt tốt đã duyệt tin,0,0,0,0,0,1,1,11101877.610723445,-901877.6107234452
101000000.0,75.95 tr,89.16 tr,Honda,SH,21800,Tay ga,Trên 175 cc,Việt Nam,2,7266.666666666667,sh 350i máy thái đăng ký lần đầu 2024 mua mới đã trải nghiệm đủ e bán xe chính chủ tay em bấm số đầu tiên 2024 350 máy thái date 2022 đầu số 601 chót nhưng bấm biển lần đầu 1 2024 lận là xe e ms đi 1 năm hơn tí xe e đi miêu tả kĩ như sau chưa một lần đâm đụng té ngã hay thậm chí là đổ xe cốt bánh trc chưa mở gai còn khá dày lốp sau mới thay pireli 1tr8 cứ 2k500 cây thay nhớt máy 1 lần hai lần nhớt máy là 1 lần lọc gió nhớt lap nồi đã canh chỉnh đi nhẹ nhàng êm ái nhất ga đầu êm ru sau khi đổi niềng sau new từ honda đã vào cục canh inox hết hẳn tình trạng cọt kẹt bệnh chung nước mát đã thay new liqui vệ sinh két nước lọc gió cứ dơ là thay mới xe dán keo từ lúc chưa bấm biển số xin anh em cho cái giá hợp lí để e gả e nó ạ zalo xe hiện đang ở sgon gò vấp,0,1,0,0,0,0,1,110785333.21333334,-9785333.213333338
65000000.0,55.2 tr,64.8 tr,Honda,SH,35000,Tay ga,100 - 175 cc,Việt Nam,9,3500.0,sh150 cbs 2017 bssg chính chủ bao sang tên dư dùng mình cần bán sh150 cbs bản bỏ mẫu biển sg tình trạng máy móc nguyên zin không độ đẽo chân full sporty hiện xe đang quận 7 ae thiện chí liên hệ mình,0,0,0,0,0,1,1,65414555.294544436,-414555.29454443604
80000000.0,40.54 tr,47.59 tr,Honda,Vario,45000,Tay ga,100 - 175 cc,Không rõ,8,5000.0,bán xe vario 150 biển số vip 111999 phuộc ohlins 811 đại hoàng gia tháng 5 2022 dĩa breaking heo dầu brembo dây dầu pas gắn chính chủ bao uỷ quyền trọn đời cho ae đi biển số đẹp ko lấy biển xe giá 45tr lh,0,0,0,0,1,0,1,34614809.36841431,45385190.63158569
18600000.0,15.75 tr,18.49 tr,Yamaha,Exciter,60,Tay côn/Moto,100 - 175 cc,Không rõ,9,6.0,xe vừa dọn sơ quan tâm ib cần_bán_exciter_150_xanh đen xe biển số thành phố chính chủ ngoại hình rất mới đẹp xuống bánh nhỏ tặng mâm zin dàn áo không trầy êm ái nhẹ nhàn xe chạy nhẹ vọt cứng cáp mọi chức năng hoạt động tốt xe mua về chỉ sử dụng thôi nhé giá bán 18triệu600,0,0,0,0,0,1,1,18825443.516133226,-225443.51613322645
42000000.0,29.84 tr,35.04 tr,Piaggio,Liberty,1500,Tay ga,100 - 175 cc,Việt Nam,2,500.0,bán xe liberty 125 xe mới chạy 1500km bán xe liberty mới chạy 1500km chính chủ mua tháng 7 2024 còn bảo hành xe tại hóc môn hcm,0,0,0,0,0,0,1,53325079.06025429,-11325079.06025429
